timestamp_s,pytorch_prob,unified_prob,difference,pytorch_time_s,unified_time_s,pytorch_rtfx,unified_rtfx,rtfx_speedup
0.016,0.023828577250242233,0.04193115234375,-0.018102575093507767,0.02322249999269843,7.553791093329588e-05,0.725703124771826,0.0023605597166654964,307.42841185011287
0.048,0.011602124199271202,0.01461029052734375,-0.003008166328072548,0.006646417081356049,7.553791093329588e-05,0.20770053379237652,0.0023605597166654964,87.98783285422334
0.08,0.008559810929000378,0.0094146728515625,-0.0008548619225621223,0.00010991701856255531,7.553791093329588e-05,0.0034349068300798535,0.0023605597166654964,1.4551238868601764
0.112,0.319193035364151,0.27001953125,0.049173504114151,9.19171143323183e-05,7.553791093329588e-05,0.002872409822884947,0.0023605597166654964,1.216834212075128
0.144,0.9120181798934937,0.9072265625,0.004791617393493652,8.475000504404306e-05,7.553791093329588e-05,0.0026484376576263458,0.0023605597166654964,1.1219532549540847
0.176,0.9345493316650391,0.9326171875,0.0019321441650390625,8.016591891646385e-05,7.553791093329588e-05,0.0025051849661394954,0.0023605597166654964,1.0612673547095413
0.208,0.933172345161438,0.93115234375,0.0020200014114379883,7.91249331086874e-05,7.553791093329588e-05,0.0024726541596464813,0.0023605597166654964,1.0474863830766918
0.24,0.9304494857788086,0.931640625,-0.0011911392211914062,8.233299013227224e-05,7.553791093329588e-05,0.0025729059416335076,0.0023605597166654964,1.0899558793064423
0.272,0.9581279754638672,0.958984375,-0.0008563995361328125,8.15410166978836e-05,7.553791093329588e-05,0.0025481567718088627,0.0023605597166654964,1.0794714295168792
0.304,0.9465755224227905,0.9462890625,0.00028645992279052734,8.129200432449579e-05,7.553791093329588e-05,0.0025403751351404935,0.0023605597166654964,1.0761749076735931
0.336,0.9500294327735901,0.94970703125,0.0003224015235900879,7.783295586705208e-05,7.553791093329588e-05,0.0024322798708453774,0.0023605597166654964,1.0303826900347144
0.368,0.963527262210846,0.96337890625,0.00014835596084594727,7.774995174258947e-05,7.553791093329588e-05,0.002429685991955921,0.0023605597166654964,1.0292838494202856
0.4,0.9689772725105286,0.96875,0.00022727251052856445,8.175009861588478e-05,7.553791093329588e-05,0.0025546905817463994,0.0023605597166654964,1.0822393365905314
0.432,0.9666323065757751,0.9658203125,0.0008119940757751465,7.704191375523806e-05,7.553791093329588e-05,0.0024075598048511893,0.0023605597166654964,1.0199105694526063
0.464,0.9673560857772827,0.966796875,0.0005592107772827148,7.729092612862587e-05,7.553791093329588e-05,0.0024153414415195584,0.0023605597166654964,1.0232070912958924
0.496,0.96109938621521,0.96044921875,0.0006501674652099609,7.700000423938036e-05,7.553791093329588e-05,0.0024062501324806362,0.0023605597166654964,1.0193557551171304
0.528,0.9704218506813049,0.970703125,-0.00028127431869506836,7.812492549419403e-05,7.553791093329588e-05,0.0024414039216935635,0.0023605597166654964,1.0342478965718633
0.56,0.9785601496696472,0.97802734375,0.0005328059196472168,7.66669400036335e-05,7.553791093329588e-05,0.002395841875113547,0.0023605597166654964,1.0149465223010286
